TripID,Start_time_trip,Start_Time_initial,Stop_Time,Waiting_Distance,TaxiID,Total_Distance,latitude,longitude,Dayhour,Dayofweek,Month,Waiting_Time,Total_Time
119992,2008-05-30T16:37:15.000+0000,2008-05-30T16:24:57.000+0000,2008-05-30T16:42:34.000+0000,1.59450798143041,137,2.918468379726309,37.79098125,-122.3979125,16,4,5,738,1057
119997,2008-05-30T18:57:14.000+0000,2008-05-30T18:53:06.000+0000,2008-05-30T19:05:17.000+0000,0.7197458816472112,137,4.613855799291337,37.78833076923077,-122.39366923076923,19,4,5,248,731
120016,2008-05-31T04:16:08.000+0000,2008-05-31T04:13:54.000+0000,2008-05-31T04:22:05.000+0000,0.4776608824001352,137,2.6537798108877832,37.78475,-122.39808749999999,4,5,5,134,491
120058,2008-05-31T23:07:57.000+0000,2008-05-31T23:07:01.000+0000,2008-05-31T23:14:25.000+0000,0,137,1.5011142167219291,37.78876,-122.39723999999998,23,5,5,56,444
120059,2008-05-31T23:16:50.000+0000,2008-05-31T23:14:33.000+0000,2008-05-31T23:34:27.000+0000,0.7939717368658399,137,5.361420029435122,37.79030666666666,-122.39345333333331,23,5,5,137,1194
120083,2008-06-01T05:33:41.000+0000,2008-06-01T05:33:09.000+0000,2008-06-01T05:45:45.000+0000,0,137,3.47377749558276,37.78412857142856,-122.39740000000003,5,6,6,32,756
120084,2008-06-01T05:45:54.000+0000,2008-06-01T05:45:52.000+0000,2008-06-01T05:51:02.000+0000,0,137,1.3258901243490206,37.7819,-122.398225,5,6,6,2,310
120092,2008-06-01T07:34:33.000+0000,2008-06-01T07:34:31.000+0000,2008-06-01T07:40:50.000+0000,0,137,1.2972981643150007,37.7898875,-122.39835000000001,7,6,6,2,379
120123,2008-06-01T20:40:14.000+0000,2008-06-01T20:36:03.000+0000,2008-06-01T20:45:16.000+0000,1.2196009373346075,137,2.610139421498216,37.790318181818186,-122.39803636363636,20,6,6,251,553
120125,2008-06-01T21:18:09.000+0000,2008-06-01T21:18:07.000+0000,2008-06-01T21:19:33.000+0000,0,137,0.022238985328069827,37.783725000000004,-122.3988,21,6,6,2,86
120184,2008-06-03T10:30:09.000+0000,2008-06-03T10:14:00.000+0000,2008-06-03T10:35:04.000+0000,1.796423253521957,137,4.01517778519561,37.78697894736842,-122.39654210526315,10,1,6,969,1264
120237,2008-06-04T17:44:24.000+0000,2008-06-04T17:34:36.000+0000,2008-06-04T17:46:13.000+0000,0.16360085277120662,137,1.2976927031532077,37.7975,-122.39945,17,2,6,588,697
120316,2008-06-06T16:20:06.000+0000,2008-06-06T16:19:02.000+0000,2008-06-06T16:24:13.000+0000,0.02223898532885992,137,1.4279188947596082,37.78467142857142,-122.39467142857143,16,4,6,64,311
120366,2008-06-07T18:47:56.000+0000,2008-06-07T18:45:49.000+0000,2008-06-07T18:54:39.000+0000,0.3358402562718296,137,3.154939315925481,37.78441111111111,-122.39865555555555,18,5,6,127,530
120383,2008-06-08T04:33:48.000+0000,2008-06-08T04:26:53.000+0000,2008-06-08T04:38:56.000+0000,1.978171269863139,137,4.063475104755694,37.78457692307692,-122.39836153846156,4,6,6,415,723
120406,2008-06-09T01:51:17.000+0000,2008-06-09T01:39:39.000+0000,2008-06-09T01:58:13.000+0000,2.2894716487283437,137,4.010034712179783,37.78402222222222,-122.39822777777777,1,0,6,698,1114
120416,2008-06-09T04:07:27.000+0000,2008-06-09T03:57:15.000+0000,2008-06-09T04:13:18.000+0000,5.227069339609175,137,7.202776888092317,37.78361875,-122.39899375000001,4,0,6,612,963
120418,2008-06-09T04:25:51.000+0000,2008-06-09T04:20:19.000+0000,2008-06-09T04:33:34.000+0000,0.8559833074428166,137,3.4004534716199397,37.78980000000001,-122.39911818181818,4,0,6,332,795
120445,2008-06-09T16:33:33.000+0000,2008-06-09T16:32:30.000+0000,2008-06-09T16:40:29.000+0000,0,137,3.353365828943799,37.781866666666666,-122.3993666666667,16,0,6,63,479
120450,2008-06-09T18:17:02.000+0000,2008-06-09T18:16:51.000+0000,2008-06-09T18:24:37.000+0000,0,137,2.465659694037281,37.7939,-122.39993750000001,18,0,6,11,466
120473,2008-05-17T21:24:30.000+0000,2008-05-17T21:20:47.000+0000,2008-05-17T21:45:20.000+0000,1.0586147111004886,138,5.623542885193091,37.795231818181826,-122.39870454545456,21,5,5,223,1473
120550,2008-05-19T06:05:09.000+0000,2008-05-19T05:51:34.000+0000,2008-05-19T06:08:08.000+0000,5.877203242023082,138,6.705642184538558,37.786730000000006,-122.39889000000001,6,0,5,815,994
120554,2008-05-19T07:13:08.000+0000,2008-05-19T07:12:39.000+0000,2008-05-19T07:21:05.000+0000,0,138,2.937508114894057,37.78322,-122.39738999999997,7,0,5,29,506
120555,2008-05-19T07:27:48.000+0000,2008-05-19T07:21:36.000+0000,2008-05-19T07:36:32.000+0000,1.7875221243349961,138,4.095512161762524,37.79281875,-122.39954999999997,7,0,5,372,896
120572,2008-05-19T17:59:24.000+0000,2008-05-19T17:57:00.000+0000,2008-05-19T18:07:38.000+0000,0.05984495097396242,138,2.4387623242913947,37.787490909090906,-122.39914545454545,18,0,5,144,638
120573,2008-05-19T18:16:42.000+0000,2008-05-19T18:07:40.000+0000,2008-05-19T18:33:12.000+0000,0.9379717078329871,138,5.469645039092907,37.79032916666666,-122.39702083333333,18,0,5,542,1532
120605,2008-05-20T19:22:14.000+0000,2008-05-20T19:08:46.000+0000,2008-05-20T19:29:18.000+0000,0.36995524144482616,138,1.752696863190404,37.785922727272734,-122.39989999999997,19,1,5,808,1232
120611,2008-05-20T21:36:27.000+0000,2008-05-20T21:33:43.000+0000,2008-05-20T21:46:08.000+0000,0.25561471054273066,138,3.065939138795461,37.780449999999995,-122.3976142857143,21,1,5,164,745
120612,2008-05-20T21:47:19.000+0000,2008-05-20T21:46:22.000+0000,2008-05-20T21:49:59.000+0000,0,138,0.8051637788622632,37.79066,-122.39438,21,1,5,57,217
120692,2008-05-22T17:26:00.000+0000,2008-05-22T17:25:58.000+0000,2008-05-22T17:35:53.000+0000,0,138,3.961085198800818,37.78247692307693,-122.39809230769228,17,3,5,2,595
120694,2008-05-22T18:06:55.000+0000,2008-05-22T18:04:44.000+0000,2008-05-22T18:15:17.000+0000,0.08462347306698865,138,2.311917296566401,37.79288333333333,-122.39890000000001,18,3,5,131,633
120724,2008-05-23T04:39:00.000+0000,2008-05-23T04:35:19.000+0000,2008-05-23T04:45:03.000+0000,0.8810113036262542,138,5.6308439207280765,37.777336363636365,-122.39919090909092,4,4,5,221,584
120764,2008-05-24T04:30:21.000+0000,2008-05-24T04:22:30.000+0000,2008-05-24T04:32:44.000+0000,2.132764273282127,138,2.976053365247598,37.789161538461535,-122.39525384615385,4,5,5,471,614
120824,2008-05-25T07:43:56.000+0000,2008-05-25T07:40:09.000+0000,2008-05-25T07:47:30.000+0000,0.7634488445197582,138,2.5060395296356663,37.793655555555546,-122.39972222222224,7,6,5,227,441
120859,2008-05-26T01:52:24.000+0000,2008-05-26T01:49:34.000+0000,2008-05-26T01:55:56.000+0000,0.25670778946385847,138,1.679515664017164,37.77851428571428,-122.39565714285716,1,0,5,170,382
120914,2008-05-27T03:40:56.000+0000,2008-05-27T03:33:52.000+0000,2008-05-27T03:44:24.000+0000,0.41341887579892466,138,2.031481072595549,37.79175,-122.39913333333334,3,1,5,424,632
120917,2008-05-27T05:27:38.000+0000,2008-05-27T05:24:55.000+0000,2008-05-27T05:30:39.000+0000,0.39990120737067974,138,2.6309052740974854,37.79094285714285,-122.39329999999998,5,1,5,163,344
120920,2008-05-27T06:20:39.000+0000,2008-05-27T06:01:43.000+0000,2008-05-27T06:24:08.000+0000,7.106047949199202,138,9.003109050633678,37.780255999999994,-122.396688,6,1,5,1136,1345
120943,2008-05-27T19:11:06.000+0000,2008-05-27T18:49:03.000+0000,2008-05-27T19:18:08.000+0000,1.0993445454298387,138,2.5386428378128993,37.78568571428571,-122.39837142857141,19,1,5,1323,1745
121007,2008-05-29T01:40:40.000+0000,2008-05-29T01:38:31.000+0000,2008-05-29T01:45:49.000+0000,0.2936147585303709,138,1.6652732364859614,37.79484444444445,-122.39751111111111,1,3,5,129,438
121011,2008-05-29T03:02:15.000+0000,2008-05-29T02:49:38.000+0000,2008-05-29T03:10:12.000+0000,3.0158581964984807,138,5.9922002729307575,37.78734545454545,-122.39762727272728,3,3,5,757,1234
121069,2008-05-30T06:44:52.000+0000,2008-05-30T06:42:29.000+0000,2008-05-30T06:49:11.000+0000,0.9858230543574992,138,2.5750119915915763,37.78191111111111,-122.3979777777778,6,4,5,143,402
121158,2008-06-01T01:27:28.000+0000,2008-05-31T21:47:06.000+0000,2008-06-01T01:32:13.000+0000,14.164978177335717,138,16.029451216993298,37.77717450980391,-122.39954705882357,1,6,6,13222,13507
121191,2008-06-01T08:50:11.000+0000,2008-06-01T08:49:17.000+0000,2008-06-01T08:54:02.000+0000,0,138,1.0208566279989994,37.7862,-122.39965000000001,8,6,6,54,285
121223,2008-06-02T05:01:02.000+0000,2008-06-02T04:55:42.000+0000,2008-06-02T05:08:26.000+0000,0.8953632745084667,138,4.4712746856081065,37.78841666666667,-122.39755833333332,5,0,6,320,764
121247,2008-06-02T22:32:27.000+0000,2008-06-02T22:28:51.000+0000,2008-06-02T22:37:16.000+0000,0.9085102413505524,138,2.4917485621377335,37.78519,-122.39625999999998,22,0,6,216,505
121267,2008-06-03T07:43:42.000+0000,2008-06-03T07:41:03.000+0000,2008-06-03T07:48:41.000+0000,0.9005985972338254,138,2.4645809260538183,37.77864444444444,-122.39191111111111,7,1,6,159,458
121346,2008-06-05T05:00:59.000+0000,2008-06-05T05:00:48.000+0000,2008-06-05T05:03:44.000+0000,0,138,0.29103374791422054,37.786783333333325,-122.39933333333333,5,3,6,11,176
121401,2008-06-06T08:05:32.000+0000,2008-06-06T07:57:10.000+0000,2008-06-06T08:11:05.000+0000,1.947827574317064,138,3.725806219477564,37.78887999999999,-122.39914666666664,8,4,6,502,835
121448,2008-06-07T07:34:38.000+0000,2008-06-07T07:34:00.000+0000,2008-06-07T07:40:50.000+0000,0,138,2.2373124608538526,37.79572222222222,-122.39890000000001,7,5,6,38,410
121491,2008-06-08T05:12:39.000+0000,2008-06-08T04:53:03.000+0000,2008-06-08T05:20:40.000+0000,2.141693846605985,138,4.963033997488655,37.78703703703704,-122.39934814814815,5,6,6,1176,1657
121580,2008-05-17T16:42:23.000+0000,2008-05-17T16:41:33.000+0000,2008-05-17T16:43:19.000+0000,0,139,0.1836603380798347,37.79403333333334,-122.39533333333334,16,5,5,50,106
121617,2008-05-18T07:58:38.000+0000,2008-05-18T07:58:37.000+0000,2008-05-18T07:59:38.000+0000,0,139,0.07435712240483506,37.7879,-122.3997,7,6,5,1,61
121689,2008-05-19T20:37:30.000+0000,2008-05-19T20:24:16.000+0000,2008-05-19T20:47:06.000+0000,4.228387284917013,139,7.7066810466950795,37.78962916666667,-122.39763750000001,20,0,5,794,1370
121730,2008-05-20T19:29:16.000+0000,2008-05-20T19:23:03.000+0000,2008-05-20T19:32:04.000+0000,1.598346479368733,139,2.7179384029071167,37.78888181818182,-122.39548181818182,19,1,5,373,541
121731,2008-05-20T19:34:58.000+0000,2008-05-20T19:32:07.000+0000,2008-05-20T19:41:47.000+0000,0.5987389042989619,139,2.6563815080827293,37.788445454545446,-122.39961818181818,19,1,5,171,580
121748,2008-05-21T15:05:07.000+0000,2008-05-21T14:59:36.000+0000,2008-05-21T15:06:46.000+0000,1.5689543853609038,139,2.341908262445075,37.78251,-122.39705000000001,15,2,5,331,430
121750,2008-05-21T15:19:47.000+0000,2008-05-21T15:19:16.000+0000,2008-05-21T15:19:47.000+0000,0,139,0.14446683587699571,37.7892,-122.39025000000001,15,2,5,31,31
121751,2008-05-21T15:23:52.000+0000,2008-05-21T15:19:52.000+0000,2008-05-21T15:32:56.000+0000,0.8769869817691565,139,4.836380361002705,37.78821428571429,-122.39799285714287,15,2,5,240,784
121757,2008-05-21T16:29:43.000+0000,2008-05-21T16:28:43.000+0000,2008-05-21T16:38:43.000+0000,0,139,3.3036513296979177,37.790409090909094,-122.39998181818183,16,2,5,60,600
121763,2008-05-21T20:03:03.000+0000,2008-05-21T19:40:34.000+0000,2008-05-21T20:07:21.000+0000,4.948985257690057,139,6.452334312733471,37.785542105263154,-122.39516842105261,20,2,5,1349,1607
121799,2008-05-22T14:04:34.000+0000,2008-05-22T14:00:12.000+0000,2008-05-22T14:08:34.000+0000,1.550706090074365,139,3.0353930864967946,37.78454000000001,-122.39559999999999,14,3,5,262,502
